step,reward,mean,median,std,max,min
54,0.022727272727272728,0.00986649772485184,0.007633587786259542,0.011409894202595798,0.047619047619047616,0.0
55,0.0,0.009690310265479484,0.006186462139575268,0.011382805123205624,0.047619047619047616,0.0
56,0.0136986301369863,0.00976063166673399,0.007633587786259542,0.011294779803390423,0.047619047619047616,0.0
57,0.0,0.009592344913859265,0.006186462139575268,0.011268841877838227,0.047619047619047616,0.0
58,0.0,0.00942976279667521,0.004739336492890996,0.011241333971997695,0.047619047619047616,0.0
59,0.004761904761904762,0.00935196516276237,0.004750620627397879,0.011163268285655717,0.047619047619047616,0.0
60,0.0,0.00919865425845479,0.004739336492890996,0.011134894953549104,0.047619047619047616,0.0
61,0.0064516129032258064,0.009154347139822064,0.004750620627397879,0.011050152200047344,0.047619047619047616,0.0
62,0.0,0.009009040042364571,0.004739336492890996,0.011021649277301135,0.047619047619047616,0.0
63,0.0,0.008868273791702625,0.002369668246445498,0.010992135014680353,0.047619047619047616,0.0
64,0.0,0.008731838810291815,0.0,0.01096172810411559,0.047619047619047616,0.0
65,0.0,0.008599538222257092,0.0,0.010930535611967229,0.047619047619047616,0.0
66,0.0,0.008471186905506986,0.0,0.010898654219288168,0.047619047619047616,0.0
67,0.0,0.008346610627484824,0.0,0.010866171313307943,0.047619047619047616,0.0
68,0.0,0.008225645256072,0.0,0.010833165950191556,0.047619047619047616,0.0
69,0.0,0.008108136038128114,0.0,0.010799709706112147,0.047619047619047616,0.0
70,0.01098901098901099,0.008148711741661676,0.0,0.010728758003080546,0.047619047619047616,0.0
71,0.0,0.008035535189694153,0.0,0.010696587519473208,0.047619047619047616,0.0
72,0.0,0.007925459365177795,0.0,0.010664053173308083,0.047619047619047616,0.0
73,0.0,0.007818358562945663,0.0,0.010631208697371122,0.047619047619047616,0.0
74,0.0,0.007714113782106387,0.0,0.01059810296654155,0.047619047619047616,0.0
75,0.0,0.007612612284973408,0.0,0.010564780457063093,0.047619047619047616,0.0
76,0.0,0.007513747190363364,0.0,0.010531281657685142,0.047619047619047616,0.0
77,0.01020408163265306,0.007548238657572206,0.0,0.010467932040558334,0.047619047619047616,0.0
78,0.0,0.0074526913327928115,0.0,0.010435642178701413,0.047619047619047616,0.0
79,0.0,0.0073595326911329,0.0,0.01040321819941435,0.047619047619047616,0.0
80,0.007042253521126761,0.007355615664342701,0.0,0.010338860729348951,0.047619047619047616,0.0
81,0.0,0.007265913034289741,0.0,0.01030729116751682,0.047619047619047616,0.0
82,0.0136986301369863,0.007343415649984881,0.0,0.010269021079507348,0.047619047619047616,0.0
83,0.015873015873015872,0.0074449585097828685,0.0,0.010249546944847152,0.047619047619047616,0.0
84,0.0,0.007357370762608952,0.0,0.010220651053475456,0.047619047619047616,0.0
85,0.013157894736842105,0.00742481871579771,0.0,0.010180064890620748,0.047619047619047616,0.0
86,0.007874015748031496,0.00742998190007626,0.0,0.010121502932291849,0.047619047619047616,0.0
87,0.0,0.007345550287575394,0.0,0.01009459620607894,0.047619047619047616,0.0
88,0.006711409395973154,0.007338425109018065,0.0,0.010037947326938154,0.047619047619047616,0.0
89,0.02040816326530612,0.007483644421865711,0.0,0.0100756000532618,0.047619047619047616,0.0
90,0.0,0.0074014065710759774,0.0,0.0100504135686573,0.047619047619047616,0.0
91,0.0,0.007320956499651239,0.0,0.01002506063601889,0.047619047619047616,0.0
92,0.0,0.007242236537289398,0.0,0.00999956420996047,0.047619047619047616,0.0
93,0.030303030303030304,0.0074875641305419596,0.0,0.010223737610393998,0.047619047619047616,0.0
94,0.007633587786259542,0.007489101221654777,0.0,0.010169797030897933,0.047619047619047616,0.0
95,0.00980392156862745,0.007513213933602408,0.0,0.010119420213217227,0.047619047619047616,0.0
96,0.0,0.00743575811985393,0.0,0.01009568772128494,0.047619047619047616,0.0
97,0.0,0.007359883036998278,0.0,0.010071807811971676,0.047619047619047616,0.0
98,0.0,0.0072855407840993055,0.0,0.010047799579685372,0.047619047619047616,0.0
99,0.015151515151515152,0.007364200527773463,0.0,0.010028022826150918,0.047619047619047616,0.0
