episode,length,time,reward,delta
465,38.0,0.002484999999978754,0.0,-0.002520918068128613
466,45.0,0.002930999999989581,0.0,-8.011578108351391e-05
467,54.0,0.003400000000056025,0.0,-0.008467450614741615
468,110.0,0.006812999999965541,1.0,0.7363538383060229
469,27.0,0.0017730000000710788,0.0,-0.003824260701884027
470,55.0,0.0037829999999985375,0.0,-0.6320999480410937
471,38.0,0.003309000000058404,1.0,0.7150918978814107
472,9.0,0.0007379999999557185,0.0,-0.002940039028421529
473,18.0,0.0014830000000074506,0.0,-0.00044816216661123706
474,53.0,0.004396000000042477,0.0,-0.03137007858914381
475,11.0,0.0009039999999913562,0.0,-0.00022408108330561848
476,59.0,0.004324999999994361,0.0,-0.007859843864670254
477,40.0,0.002747999999996864,0.0,-0.00032039865420128435
478,54.0,0.003387999999972635,0.0,-0.6105686634992685
479,32.0,0.002038000000084139,0.0,-0.005403686143719947
480,13.0,0.0008719999999584616,0.0,-0.000782516862419515
481,21.0,0.0013569999999845095,0.0,-0.0026843202658824
482,19.0,0.0013880000000199288,0.0,-0.0003097213351370259
483,7.0,0.0006369999999833453,0.0,-0.004054459775230952
484,22.0,0.001442999999994754,0.0,-0.006978461021277952
485,17.0,0.0014200000000528235,0.0,-0.0031532599664699894
486,82.0,0.005544999999983702,0.0,-0.009764835836139631
487,9.0,0.0007130000000188375,0.0,-0.001727517317616823
488,57.0,0.003890000000069449,0.0,-0.007109866269111192
489,14.0,0.0011100000000396903,0.0,-0.0028118070045658806
490,70.0,0.004493000000024949,0.0,-0.0048824179180698155
491,56.0,0.003642000000013468,0.0,-0.04608460917077363
492,21.0,0.0013579999999819847,0.0,-0.002205465819286946
493,31.0,0.0019690000000309738,0.0,-0.016987770634962877
494,56.0,0.0037489999999706924,0.0,-0.30528433174963426
495,44.0,0.002999000000045271,1.0,0.8109709126851151
496,46.0,0.0037499999999681677,0.0,-0.08611068643088529
497,75.0,0.005373999999960688,0.0,-0.005095556224859516
498,46.0,0.0033889999999701104,0.0,-0.0005115491597158298
499,63.0,0.004388000000062675,1.0,0.53367465625047
500,11.0,0.0008149999999886859,0.0,-0.000255774579857915
501,69.0,0.00513300000000072,1.0,0.46964183546599614
502,14.0,0.0010640000000421423,0.0,-0.04287569541443995
503,39.0,0.0027800000000297587,0.0,-0.1285307460026799
504,83.0,0.005991999999992004,1.0,0.36822331717785306
505,37.0,0.002598000000034517,0.0,-0.0019916874393630943
506,16.0,0.001170999999999367,0.0,-0.000240661613473368
507,26.0,0.0019849999999905776,0.0,-0.00012033080673668395
508,27.0,0.001932000000010703,0.0,-0.016796044051672846
509,7.0,0.00068999999996322,0.0,-0.0008419386621848106
510,72.0,0.0052890000000616055,1.0,0.22494562786064654
511,93.0,0.006407999999964886,0.0,-0.019258089078455318
512,55.0,0.0038250000000061846,0.0,-0.01610365160115144
513,135.0,0.009145999999986998,1.0,0.15688872543497356
514,47.0,0.0032439999999951397,0.0,-0.0866633175064053
515,16.0,0.0011479999999437496,0.0,-0.027137892059601543
516,95.0,0.0060290000000122745,0.0,-0.42458227885758343
517,38.0,0.002923000000009779,0.0,-0.01266770765913611
518,61.0,0.004537000000027547,1.0,0.4616738945307819
519,53.0,0.0036479999999983193,1.0,0.37453523671687194
520,67.0,0.004512999999974454,1.0,0.3203481620678523
521,39.0,0.0029670000000123764,0.0,-0.043331658753202655
522,91.0,0.006255999999893902,0.0,-0.005593413046723168
523,14.0,0.0011259999999992942,0.0,-0.002547778112429758
524,30.0,0.0021889999999302745,0.0,-0.0013002367201222055
525,42.0,0.0030050000000301225,0.0,-0.008080960199513446
526,34.0,0.0023979999999710344,0.0,-0.02077286980764201
527,62.0,0.004191999999989093,0.0,-0.016314604457579825
528,74.0,0.004849999999919419,1.0,0.3024117023785058
529,63.0,0.004181999999900654,0.0,-0.010993051202079199
530,7.0,0.0005419999999958236,0.0,-0.019005348794510685
531,36.0,0.0024899999999661304,0.0,-0.05045736301181345
532,126.0,0.008597000000008848,1.0,0.44105289929935587
533,127.0,0.008591000000023996,0.0,-0.0042337253073708074
534,95.0,0.006540999999970154,1.0,0.2595396793683604
535,34.0,0.0022559999999884894,0.0,-0.002350266537136262
536,31.0,0.002191000000038912,1.0,0.21469440710724697
537,29.0,0.001860999999962587,0.0,-0.19930382068602437
538,55.0,0.003489000000058695,0.0,-0.005882295454198341
539,55.0,0.003482999999960157,0.0,-0.003929921932335126
540,158.0,0.010909999999967113,1.0,0.29633562114252143
541,48.0,0.0032300000000304863,0.0,-0.13168207294638157
542,55.0,0.00356299999998555,0.0,-0.03493614729066386
543,42.0,0.003015000000004875,0.0,-0.001467001547194886
544,37.0,0.002559000000019296,0.0,-0.001180770732474923
545,76.0,0.005610000000046966,1.0,0.14816781057126072
546,67.0,0.0044020000000273285,0.0,-0.1495579477719628
547,101.0,0.007175999999958549,0.0,-0.5757264669830858
548,28.0,0.001961000000051172,1.0,0.3368520802850019
549,38.0,0.0029579999999214124,0.0,-0.010156630050020283
550,18.0,0.0014340000000174769,0.0,0.00015441402021577249
551,35.0,0.0024460000000772197,0.0,-0.02127158649287763
552,65.0,0.004462999999987005,0.0,-0.4761440123287815
553,85.0,0.005745000000047185,0.0,-0.4575406132030407
554,30.0,0.00210299999992003,0.0,-0.401433743908065
555,23.0,0.0018330000000332802,0.0,-0.15264216587481713
556,84.0,0.0059699999999338615,1.0,0.5007299299834569
557,30.0,0.0021219999999857464,0.0,-0.01689311761544713
558,22.0,0.0015829999999823485,0.0,-0.006236421329902131
559,46.0,0.003241000000002714,0.0,-0.004027443639561724
560,46.0,0.0031249999999545253,0.0,-0.13128581494088656
561,18.0,0.0012360000000626314,0.0,-0.020798074845289984
562,78.0,0.005026000000043496,0.0,-0.09691101548140814
563,47.0,0.00292699999999968,0.0,-0.0711815340476609
564,44.0,0.0031679999999596475,0.0,-0.0007335007735974429
565,53.0,0.003398999999944863,1.0,0.4129808542744402
566,62.0,0.0042810000001054505,0.0,-0.042945067229483234
567,39.0,0.0028330000000096334,0.0,-0.0461729799758442
568,32.0,0.0023939999999811334,0.0,-0.01746807364533193
569,59.0,0.004117000000064763,1.0,0.2064904271372201
570,54.0,0.0037620000000515574,1.0,0.14812250509134595
571,24.0,0.0015950000000657383,0.0,-0.0230864899879221
572,16.0,0.0010800000000017462,0.0,-0.004944004599918262
573,42.0,0.003275000000030559,0.0,-0.005536184375829186
574,95.0,0.006793000000016036,1.0,0.21596775795818612
575,19.0,0.0013790000000426517,0.0,-0.002768092187914593
576,66.0,0.004500000000007276,0.0,-0.01154324499396105
577,58.0,0.004303999999933694,0.0,-0.0005903853662374614
578,94.0,0.006649000000038541,1.0,0.19503257757090586
579,20.0,0.0014539999999669817,0.0,-0.006762387798753729
580,59.0,0.0042600000000447835,0.0,-0.0235046210018813
581,32.0,0.0022529999999960637,1.0,0.09751628878545293
582,64.0,0.004369999999994434,1.0,0.04875814439272652
583,22.0,0.0015620000000353684,0.0,-0.005585784677517122
584,92.0,0.006470999999919513,1.0,0.29413587302187283
585,73.0,0.004801000000043132,0.0,-0.01175231050094065
586,67.0,0.005167000000028565,0.0,-0.00040369549185516687
587,74.0,0.005054999999970278,0.0,8.638048214465574e-05
588,43.0,0.0032099999999672946,1.0,0.5700403681853303
589,46.0,0.003680000000031214,0.0,-0.01962664719640898
590,28.0,0.001989999999977954,0.0,-0.00981332359820449
591,81.0,0.0056690000000116925,1.0,0.6102281023194368
592,13.0,0.0009979999999814027,0.0,-0.05903601118179448
593,31.0,0.002207999999995991,0.0,-0.005251340856548761
594,18.0,0.00135899999997946,0.0,-0.0026685653392822285
595,44.0,0.003238000000010288,1.0,0.30511405115971835
596,28.0,0.002082999999970525,0.0,-0.002532646471810224
597,81.0,0.005607000000054541,1.0,0.4865558128257421
598,54.0,0.0037489999999706924,0.0,-0.004906661799102244
599,64.0,0.004405000000019754,1.0,0.47412786653415695
600,75.0,0.00518499999998312,0.0,-0.048338753329872614
601,55.0,0.0037449999999807915,0.0,-0.0020264589962896377
602,29.0,0.0020110000000386208,0.0,-0.0013342826696411143
603,68.0,0.004294999999956417,1.0,0.23706393326707853
604,21.0,0.0014869999999973516,0.0,-0.001266323235905112
605,31.0,0.0019770000000107757,0.0,-0.035459277205744835
606,120.0,0.00744299999996656,0.0,-0.23401853543259601
607,42.0,0.0026410000000396394,1.0,0.1626449205030287
608,165.0,0.012192000000027292,1.0,0.40532059533622733
609,10.0,0.0007669999999961874,0.0,-0.023797737694543682
610,87.0,0.006971000000021377,1.0,0.2804780454377471
611,9.0,0.0006469999999580978,0.0,-0.0010132294981448188
612,27.0,0.0018059999999877618,0.0,-0.016793009991646308
613,56.0,0.004852000000028056,0.0,-0.0109399689145043
614,55.0,0.004045000000019172,0.0,-0.04319470811094058
615,32.0,0.002371000000039203,1.0,0.14023902271887356
616,39.0,0.0027460000000019136,0.0,-0.005469984457252149
617,43.0,0.004345999999941341,1.0,0.1166530879926313
618,51.0,0.0036239999999452266,1.0,0.05832654399631565
619,119.0,0.008505000000013752,0.0,-0.0787843123254923
620,58.0,0.004042000000026746,1.0,0.42662686506519254
621,87.0,0.007046999999943182,1.0,0.21331343253259627
622,59.0,0.004503999999997177,0.0,-0.05014024209806151
623,15.0,0.0011279999999942447,0.0,-0.0011027329096434729
624,86.0,0.006398999999987609,1.0,0.15136343265414953
625,56.0,0.003965999999991254,0.0,-0.03182743470584128
626,44.0,0.0031559999999899446,0.0,-0.01591371735292064
627,42.0,0.003078000000073189,0.0,-0.0034975241003643185
628,54.0,0.0042180000000371365,0.0,-0.00795685867646032
629,74.0,0.005223000000000866,1.0,0.07568171632707477
630,18.0,0.001360000000090622,0.0,-0.0017487620501821593
631,47.0,0.0037780000000111613,1.0,0.03784085816353744
632,45.0,0.00389400000005935,0.0,-0.6931737429856124
633,28.0,0.002303999999980988,0.0,-0.03099709009936346
634,78.0,0.0054219999999531865,0.0,-0.0003951902524812754
635,83.0,0.006093000000078064,0.0,-0.44565706584048276
636,26.0,0.002094999999940228,0.0,-0.21166358440981975
637,32.0,0.002499999999940883,0.0,-0.04378764138514255
638,19.0,0.0013820000000350774,0.0,-0.008446558807723567
639,93.0,0.0065789999999879,1.0,0.6201925093126128
640,45.0,0.0033310000000028595,0.0,-0.0008535944588508985
641,105.0,0.0074629999999160646,0.0,-0.011686868788644554
642,110.0,0.007441000000085296,0.0,-0.06170648254679722
643,54.0,0.0036979999999857682,0.0,-0.0033671777762136704
644,116.0,0.0072420000000192886,1.0,0.7199536510318861
645,57.0,0.003819000000021333,0.0,-0.015493564456342777
646,24.0,0.0015530000000580912,1.0,0.47884385796019724
647,50.0,0.0033149999999295687,0.0,-0.03462842643837367
648,64.0,0.004284000000097876,0.0,-0.017314213219186834
649,81.0,0.005306000000018685,0.0,-0.008657106609593417
650,68.0,0.00508399999989706,0.0,-0.009290508748852316
651,107.0,0.006935999999996056,0.0,-0.03865437155345864
652,36.0,0.002555000000029395,0.0,-0.028244154014232886
653,56.0,0.00414499999999407,1.0,0.23942192898009862
654,33.0,0.0023370000000113578,0.0,-0.006526189421964202
655,261.0,0.018155999999976302,1.0,0.30898467440840993
656,96.0,0.0070660000000088985,0.0,-0.006418777433387104
657,79.0,0.005395000000021355,1.0,0.3100612639746343
658,47.0,0.0032939999999825886,0.0,-0.011310626454489072
659,102.0,0.007091000000059466,0.0,-0.007746782228171389
660,31.0,0.002538999999956104,0.0,-0.0001965418021749885
661,36.0,0.0027489999999943393,0.0,-0.005655313227244535
662,22.0,0.001680999999962296,0.0,-0.026684204432787677
663,47.0,0.0036900000000059663,1.0,0.19731865258911774
664,24.0,0.0017669999999725405,0.0,-0.01932718577672932
665,28.0,0.0020039999999426072,0.0,-0.0005513664548217364
666,17.0,0.0012860000000500804,0.0,-0.002933582248521975
667,140.0,0.010216000000013992,0.0,-0.0026095406528262415
668,16.0,0.0012299999999640931,0.0,-0.0015177715462816911
669,17.0,0.0012329999999565189,0.0,-0.0028730478513647353
670,18.0,0.0013979999999946813,0.0,-0.001657763488739709
671,94.0,0.007251999999994041,0.0,-0.02159735405547029
672,166.0,0.011128999999982625,1.0,0.28383165440415425
673,78.0,0.0053010000000313084,1.0,0.3179534725312869
674,13.0,0.0009529999999813299,0.0,-0.002453330899551122
675,40.0,0.0027499999999918145,0.0,-0.008396504995823154
676,34.0,0.002314000000069427,1.0,0.20106745165352768
677,99.0,0.0062459999999191496,0.0,-0.07842462139980835
678,89.0,0.005559000000062042,1.0,0.1455465917365919
679,90.0,0.005618999999910557,0.0,-0.25236846585674905
680,17.0,0.0010979999999563006,0.0,-0.0006901757379822234
681,104.0,0.007149999999910506,0.0,-0.36979173580618513
682,55.0,0.00447600000006787,0.0,-0.02224788513541443
683,46.0,0.0034060000000408763,0.0,-0.12570607066186584
684,43.0,0.0030930000000353175,0.0,-0.06285303533093294
685,12.0,0.0008839999999281645,0.0,-0.001911570068217519
686,90.0,0.006225999999969645,1.0,0.07277329586829595
687,59.0,0.003834999999980937,0.0,-0.010798677027735145
688,31.0,0.001978000000008251,1.0,0.03638664793414792
689,198.0,0.013548000000014326,1.0,0.06732320996988661
690,72.0,0.004863000000000284,0.0,-1.4906165029381622e-05
691,16.0,0.0011299999999891952,0.0,-0.013342102216393838
692,50.0,0.003428999999982807,0.0,-0.1461033524865352
693,146.0,0.009197999999969397,0.0,-0.002580398848323088
694,19.0,0.0014340000000174769,0.0,-0.0014065654816099566
695,52.0,0.0038660000000163564,0.0,-0.6086472859345594
696,23.0,0.001826999999934742,0.0,-0.1035999558422986
697,54.0,0.003708999999957996,0.0,-0.0016473350726198743
698,81.0,0.005580000000009022,0.0,-0.07751379514252682
699,12.0,0.0009159999999610591,0.0,-0.001759223218618948
700,49.0,0.0035899999999173815,0.0,-0.301017294109204
701,39.0,0.003271000000040658,1.0,0.5982540653466215
702,56.0,0.0042889999999715656,0.0,-0.0014365239256823674
703,33.0,0.0024240000000190776,0.0,-0.0013047703264131207
704,79.0,0.006246000000032836,0.0,-0.004198252497911577
705,190.0,0.01315999999997075,0.0,-0.001226665449775561
706,91.0,0.006481000000007953,0.0,-0.0007932253874898426
707,67.0,0.004692999999974745,1.0,0.36753927377993745
708,63.0,0.005213000000026113,0.0,-0.0009397459826212153
709,114.0,0.00805800000000545,0.0,-0.0003966126937449213
710,39.0,0.0027089999999816428,0.0,-0.0038251562638938925
711,69.0,0.004973999999947409,0.0,-0.004076469017485464
712,13.0,0.0009769999999207357,0.0,-0.000869227007507942
713,152.0,0.010856999999987238,0.0,-0.015502459788048938
714,103.0,0.0076719999999568245,0.0,-0.0361035277038499
715,73.0,0.005129000000010819,1.0,0.18376963688996872
716,17.0,0.0013900000000148793,0.0,-0.0037263587178737873
717,45.0,0.0031339999999318024,0.0,-0.015039363790766553
718,16.0,0.001205000000027212,0.0,-0.0003826888708089876
719,87.0,0.006240999999931773,0.0,-0.06954915509121247
720,88.0,0.00627400000007583,0.0,-0.06156903691662079
721,108.0,0.0077810000000226864,1.0,0.5245369230194621
722,16.0,0.0011859999999614956,0.0,-0.04416971048090592
723,9.0,0.0007039999999278734,0.0,-0.006537184434183893
724,12.0,0.000887000000034277,0.0,-0.0032685922170919467
725,13.0,0.0009479999999939537,0.0,-0.009342861493369421
726,50.0,0.0036489999999957945,1.0,0.5321981092538197
727,23.0,0.0017260000000760556,0.0,-0.00019134443540449369
728,9.0,0.0008799999999382635,0.0,-0.011123942567707216
729,25.0,0.001882000000023254,0.0,-0.03477457754560623
730,50.0,0.003436999999962609,1.0,0.26609905462690986
731,120.0,0.008191000000010717,1.0,0.13304952731345487
732,52.0,0.004172999999923377,1.0,0.2292311935231346
733,36.0,0.002513000000021748,0.0,-0.10583179220490989
734,26.0,0.0018350000000282307,0.0,-9.567221770224684e-05
735,39.0,0.0027970000001005246,0.0,-4.783610885112342e-05
736,66.0,0.0044889999999213615,1.0,0.15892436912465535
737,12.0,0.0009149999999635838,0.0,0.00017182907471731564
738,36.0,0.002634999999941101,1.0,0.3491722838951521
739,33.0,0.00241300000004685,0.0,-0.03621630353707135
740,92.0,0.006311999999979889,1.0,0.17458614194757605
741,35.0,0.0024059999999508364,0.0,-0.03941134618486519
742,24.0,0.0015630000000328437,0.0,-0.0197056730924326
743,129.0,0.009005999999999403,0.0,-0.013422511817356809
744,85.0,0.005789000000049782,1.0,0.3413643808465352
745,145.0,0.009390000000053078,1.0,0.3680493764813564
746,125.0,0.008098000000018146,0.0,-0.002740627601509805
747,115.0,0.0074169999999185166,1.0,0.1840246882406782
748,26.0,0.0019710000000259242,0.0,-0.0003429817170855603
749,49.0,0.0034769999999753054,0.0,4.363997545942151e-05
750,12.0,0.0009230000000570726,0.0,-0.0013703138007549027
751,99.0,0.006837000000018634,1.0,0.4457741669950396
752,173.0,0.011340999999902124,1.0,0.2987327196487861
753,88.0,0.005721999999991567,0.0,-0.011236334684165227
754,71.0,0.005160000000046239,1.0,0.19193759403433974
755,38.0,0.00324599999999009,1.0,0.26854609578286737
756,73.0,0.0050079999999752545,1.0,0.29020664685841013
757,10.0,0.0007710000000997752,0.0,0.00010576640031001981
758,27.0,0.0019919999999729043,0.0,-0.000260382694968077
759,88.0,0.006650000000036016,0.0,-0.0303587357391303
760,21.0,0.0015359999999873253,0.0,-0.00010467583992040865
761,88.0,0.006060000000047694,0.0,-0.015179367869565152
762,41.0,0.0028449999999793363,0.0,-0.0001301913474840385
763,53.0,0.004357000000027256,0.0,-0.007589683934782576
764,171.0,0.012316000000055283,0.0,-0.11700926771629802
765,16.0,0.0011729999999943175,0.0,0.00013706396882131407
766,33.0,0.002296000000001186,0.0,-5.2337919960204326e-05
767,158.0,0.01062099999990096,0.0,-0.22109432638578538
768,28.0,0.0019090000000687724,0.0,4.210913058235897e-05
769,36.0,0.0026629999999840948,0.0,-0.014828168324981069
770,37.0,0.002617999999984022,0.0,-0.0074140841624905345
771,14.0,0.0010209999999233332,0.0,-0.0037070420812452673
772,56.0,0.003973000000087268,0.0,-0.006651308004502508
773,59.0,0.004057000000102562,0.0,-0.010519544911460706
774,54.0,0.0035480000000234213,1.0,0.4689131282436221
775,145.0,0.0092659999999114,0.0,-0.3176723753586178
776,10.0,0.0007840000000669534,0.0,6.49695707554003e-05
777,12.0,0.0008119999999962602,0.0,-0.023103835920298865
778,72.0,0.004494999999906213,0.0,-0.4051415732084448
779,19.0,0.0012370000000601067,0.0,-0.013633875768906671
780,17.0,0.0010849999999891224,0.0,-0.0006573048447992813
781,38.0,0.002330000000029031,0.0,-0.005259772455730353
782,12.0,0.0007849999999507418,0.0,-0.011551917960149432
783,11.0,0.0007320000000845539,0.0,6.853198441065698e-05
784,129.0,0.009284000000093329,0.0,-0.023949385923958545
785,56.0,0.003840000000082,0.0,-0.02208485524045296
786,71.0,0.005176000000005843,0.0,-0.12099449679836942
787,77.0,0.005498999999986154,1.0,0.43509839934908345
788,8.0,0.0005830000000059954,0.0,-0.0005263332158838573
789,16.0,0.001063000000044667,0.0,-0.011833642077277266
790,21.0,0.0014610000000629952,0.0,-0.011942102583907944
791,43.0,0.002888999999981934,0.0,-0.005971051291953972
792,9.0,0.0006599999999252759,0.0,-6.5485814457712e-05
793,88.0,0.005955999999969208,0.0,-0.003069539358759832
794,18.0,0.0012600000000020373,0.0,-0.002985525645976986
795,27.0,0.0018019999999978609,0.0,-0.0014927628229884932
796,6.0,0.00045799999998052954,0.0,-0.005056761240368181
797,37.0,0.0024059999999508364,1.0,0.21754919967454178
798,27.0,0.0017679999999700158,0.0,-0.0087301200334173
799,14.0,0.0009549999999762804,0.0,-0.005114840270024295
800,39.0,0.0027999999999792635,0.0,-0.0038047716111997915
801,67.0,0.00486799999998766,0.0,-0.00073993642314669
802,35.0,0.0023569999999608626,0.0,-0.002116532199230934
803,41.0,0.0027489999999943393,1.0,0.10877459983727089
804,59.0,0.004157999999961248,1.0,0.054387299918635446
805,94.0,0.007137999999940803,0.0,-0.0001337677359502012
806,38.0,0.0026530000000093423,0.0,-0.0005608140512530535
807,33.0,0.0023099999999658394,0.0,-0.007519681895383276
808,71.0,0.0050420000000030996,0.0,-0.005636730382741042
809,14.0,0.0010570000000598156,0.0,-0.0033641572538327686
810,47.0,0.0034190000000080545,0.0,-0.005561971283853607
811,78.0,0.005640999999968699,1.0,0.3835804891691872
812,17.0,0.0013860000000249784,0.0,-8.272623214231002e-05
813,36.0,0.002548000000047068,0.0,-0.0021790140686045742
814,20.0,0.0018099999999776628,0.0,-0.0028952324589290373
815,182.0,0.012881000000106724,1.0,0.32673759710317607
816,177.0,0.011929000000009182,1.0,0.16336879855158803
817,48.0,0.0032759999999143474,0.0,-0.015580351409877994
818,85.0,0.005755000000021937,0.0,-0.0641023303772923
819,51.0,0.003467999999998028,0.0,-0.0016773087584944567
820,55.0,0.0036999999999807187,0.0,-0.0026638351392882023
821,102.0,0.006642000000056214,0.0,9.852255637856917e-05
822,97.0,0.00628099999994447,0.0,-0.018172821823230816
823,4.0,0.00032799999996768747,0.0,-0.0003450878689911117
824,8.0,0.0005750000000261934,0.0,-0.0002585214502390512
825,50.0,0.003313000000048305,0.0,-0.004003751347742742
826,50.0,0.003438000000073771,0.0,-0.002001875673871371
827,23.0,0.0016630000000077416,0.0,-0.011974692961979274
828,55.0,0.004099999999993997,0.0,-0.001534769679379916
829,90.0,0.006322999999952117,0.0,-0.0008386543792472282
830,22.0,0.001772999999957392,0.0,-0.00023904390955537165
831,59.0,0.004759000000035485,0.0,-0.003276259940522185
832,109.0,0.007632999999941603,0.0,-0.0013329154452666545
833,5.0,0.00042100000007394556,0.0,-0.000190586790888695
834,62.0,0.004187999999999192,0.0,-0.004955263329492646
835,31.0,0.002166999999985819,1.0,0.3963948946555209
836,67.0,0.004415999999991982,1.0,0.2383271271625389
837,25.0,0.0016239999999925203,0.0,-0.00522274348646113
838,103.0,0.006768000000079155,0.0,-0.0048692935462466246
839,40.0,0.0027870000000120854,0.0,-0.01805176385192495
840,68.0,0.004689999999982319,0.0,-0.0024346467731233123
841,75.0,0.005308000000013635,0.0,-0.0019508885791133415
842,143.0,0.010382999999933418,0.0,-0.0009099137684661457
843,71.0,0.004932999999937238,1.0,0.11916356358126945
844,101.0,0.007486000000085369,1.0,0.05958178179063478
845,16.0,0.0012449999999262218,0.0,4.122931292480699e-05
846,14.0,0.0010620000000471919,0.0,-0.007561250588273832
847,12.0,0.0008930000000191285,0.0,-0.00018407943573038653
848,47.0,0.003262000000063381,0.0,-0.0014799332526295435
849,69.0,0.0053679999999758365,0.0,-9.227171454600987e-05
850,132.0,0.00906699999995908,1.0,0.18261015773553457
851,25.0,0.0020549999999275315,0.0,-0.003279220236522276
852,8.0,0.0006540000000541113,0.0,7.815883870653081e-05
853,94.0,0.006572000000005573,0.0,-0.0020125894671690027
854,121.0,0.007875000000012733,1.0,0.13677937712554533
855,101.0,0.006553000000053544,0.0,-0.0010062947335845013
856,129.0,0.008882999999968888,0.0,-0.0018263790137528824
857,28.0,0.0019260000000258515,0.0,3.907941935326535e-05
858,75.0,0.005530000000021573,1.0,0.5480990738021321
859,17.0,0.0012429999999312713,0.0,-0.0001292607251195256
860,9.0,0.0006769999999960419,0.0,-9.827090108749425e-05
861,11.0,0.0007779999999684151,0.0,-9.52933954443475e-05
862,97.0,0.0063760000000456785,0.0,-0.0010805498548606784
863,51.0,0.0037379999999984648,1.0,0.4088555443378261
864,27.0,0.0019129999999449865,0.0,4.926127818928453e-05
865,110.0,0.00766800000008061,1.0,0.433285769927797
866,31.0,0.002345999999988635,0.0,-0.003327173256848449
867,27.0,0.001898999999980333,0.0,6.572676866485562e-05
868,12.0,0.0009610000000748187,0.0,1.953970967663273e-05
869,92.0,0.006503000000066095,0.0,-0.0016635866284242244
870,63.0,0.004286999999976615,1.0,0.4214649565840518
871,99.0,0.00655800000004092,0.0,-0.00019687669078972427
872,29.0,0.0020389999999679276,1.0,0.5125476923472884
873,59.0,0.003995999999915512,1.0,0.25627384617364424
874,71.0,0.005083000000013271,0.0,9.044384169691535e-05
875,59.0,0.004110999999966225,1.0,0.29029630268487505
876,131.0,0.009056999999984328,0.0,-0.0016054128476573164
877,90.0,0.006281999999941945,0.0,-0.0008027064238286582
878,58.0,0.004082999999923231,1.0,0.49679415975325925
879,20.0,0.0014500000000907676,0.0,-0.0008317933142121123
880,146.0,0.01021000000002914,1.0,0.24839707987662962
881,10.0,0.0007900000000518048,0.0,-0.0005939222931135732
882,77.0,0.005314999999995962,0.0,-0.0005402749274303391
883,68.0,0.005174000000010892,0.0,-9.843834539486208e-05
884,47.0,0.003424999999992906,1.0,0.12419853993831476
885,122.0,0.008531000000061795,0.0,-0.0002701374637151696
886,68.0,0.004661999999939326,0.0,-0.0005031473667922507
887,21.0,0.001450999999974556,0.0,-0.0006851569003774512
888,58.0,0.003990000000044347,0.0,-0.00052635753574114
889,227.0,0.014420999999970263,1.0,0.5324291761834478
890,60.0,0.0036539999999831707,1.0,0.3029434108883041
891,131.0,0.00790699999993194,1.0,0.43540151842022456
892,60.0,0.004010999999991327,0.0,7.064929171471987e-05
893,38.0,0.0027410000000145374,0.0,-0.0002721437219867154
894,97.0,0.007537000000070293,0.0,-0.0006523851632065605
895,87.0,0.00611900000001242,1.0,0.2568552734507731
896,51.0,0.003441999999949985,1.0,0.12842763672538648
897,52.0,0.0036239999999452266,1.0,0.23486332538370835
898,100.0,0.006613000000015745,1.0,0.11743166269185412
899,68.0,0.005055999999967753,0.0,-0.00040135321191432904
900,68.0,0.0047240000000101645,1.0,0.462088865873998
901,47.0,0.0031009999999014326,1.0,0.23104443293699894
902,72.0,0.0046360000000049695,1.0,0.11552221646849947
903,30.0,0.0019669999999223364,1.0,0.1049126050237037
904,6.0,0.00044900000000325235,0.0,-0.0016769756038468907
905,11.0,0.0007930000000442305,0.0,-0.0008384878019234454
906,119.0,0.007453999999938787,1.0,0.05245630251185185
907,45.0,0.00301600000000235,1.0,0.07495629589429598
908,43.0,0.0029060000000526998,1.0,0.15696979892778906
909,24.0,0.0016470000000481377,1.0,0.07848489946389448
910,88.0,0.0060320000000047,0.0,-0.00037191308150647483
911,105.0,0.007450999999946362,0.0,-0.0034447324477672034
912,48.0,0.0035139999999955762,1.0,0.29657392841273744
913,57.0,0.004209000000059859,1.0,0.3202716702493049
914,69.0,0.004818999999997686,0.0,-0.0042074161611219294
915,41.0,0.002905999999939013,0.0,-0.008707081647495896
916,76.0,0.005533000000013999,0.0,0.00023030549258853635
917,63.0,0.004433999999946536,1.0,0.16013583512465246
918,72.0,0.0049670000000787695,1.0,0.27539744008998257
919,64.0,0.004451000000017302,1.0,0.3192981354481885
920,51.0,0.0037459999999782667,1.0,0.15964906772409426
921,85.0,0.005758000000014363,1.0,0.3383606592954971
922,29.0,0.0020459999999502543,1.0,0.16918032964774854
923,50.0,0.0034389999999575593,0.0,-0.022698786760764252
924,152.0,0.010092999999983476,0.0,-0.02160216394407849
925,66.0,0.004140000000006694,1.0,0.4895800336772893
926,101.0,0.006798000000003412,0.0,-0.35943359338493913
927,33.0,0.002090999999950327,1.0,0.411545136837723
928,42.0,0.003150000000005093,1.0,0.2057725684188615
929,62.0,0.004650999999967098,1.0,0.10288628420943069
930,37.0,0.00250200000004952,1.0,0.051443142104715345
931,38.0,0.002601000000026943,1.0,0.07447504470090616
932,40.0,0.003007000000025073,0.0,-0.01651288451011723
933,41.0,0.002930999999989581,1.0,0.03723752235045308
934,94.0,0.006224000000088381,0.0,-0.003244551737514522
935,46.0,0.00292699999999968,1.0,0.11438055875291642
936,80.0,0.005361999999990985,0.0,7.474939485242e-05
937,32.0,0.002113000000008469,0.0,-0.013509842995988728
938,54.0,0.0036910000000034415,0.0,-0.006754921497994363
939,128.0,0.00938199999995959,1.0,0.057190279376458264
