steps,time,reward,delta,converged
136,0.0009589999999661813,0.0,0.9999248794194608,False
137,0.0004040000000031796,0.0,0.9999248794194608,False
138,0.0006469999999580978,0.0,0.9999248794194608,False
139,0.00033399999995253893,0.0,0.9999248794194608,False
140,0.0012790000000677537,0.0,0.9999248794194608,False
141,0.002898000000072898,0.021739130434782608,0.9999248794194608,False
142,0.0013850000000275031,0.0,0.9999248794194608,False
143,0.0008400000000392538,0.0,0.9999248794194608,False
144,0.002263000000084503,0.0,0.9999248794194608,False
145,0.00128400000005513,0.0,0.9999248794194608,False
146,0.001936000000000604,0.0,0.9999248794194608,False
147,0.0006499999999505235,0.0,0.9999248794194608,False
148,0.0009009999999989304,0.0,0.9999248794194608,False
149,0.0017380000000457585,0.0,0.9999248794194608,False
150,0.0006500000000642103,0.0,0.9999248794194608,False
151,0.003832000000102198,0.0,0.9999248794194608,False
152,0.0019480000000839937,0.0,0.9999248794194608,False
153,0.0007509999999228967,0.0,0.9999248794194608,False
154,0.002479999999991378,0.0,0.9999248794194608,False
155,0.004103999999983898,0.0,0.9999248794194608,False
156,0.0025490000000445434,0.0,0.9999248794194608,False
157,0.002274999999940519,0.0,0.9999248794194608,False
158,0.001322000000072876,0.0,0.9999248794194608,False
159,0.0014979999999695792,0.0,0.9999248794194608,False
160,0.0010379999999940992,0.0,0.9999248794194608,False
161,0.002675999999951273,0.0,0.9999248794194608,False
162,0.0010589999999410793,0.0,0.9999248794194608,False
163,0.0026709999999638967,0.0,0.9999248794194608,False
164,0.0037539999999580687,0.0,0.9999248794194608,False
165,0.0023569999999608626,0.0,0.9999248794194608,False
166,0.0027870000000120854,0.0,0.9999248794194608,False
167,0.0009559999999737556,0.0,0.9999248794194608,False
168,0.000643999999965672,0.0,0.9999248794194608,False
169,0.0015419999999721767,0.0,0.9999248794194608,False
170,0.0008390000000417785,0.0,0.9999248794194608,False
171,0.0026649999999790452,0.0,0.9999248794194608,False
172,0.000505999999973028,0.0,0.9999248794194608,False
173,0.0005239999999275824,0.0,0.9999248794194608,False
174,0.0016050000000404907,0.0,0.9999248794194608,False
175,0.003933000000074571,0.0,0.9999248794194608,False
176,0.0011529999999311258,0.0,0.9999248794194608,False
177,0.000799000000029082,0.0,0.9999248794194608,False
178,0.0008639999999786596,0.0,0.9999248794194608,False
179,0.004103999999983898,0.0,0.9999248794194608,False
180,0.0021940000000313375,0.0,0.9999248794194608,False
181,0.0017010000000254877,0.0,0.9999248794194608,False
182,0.002149999999915053,0.0,0.9999248794194608,False
183,0.0006769999999960419,0.0,0.9999248794194608,False
184,0.003505000000018299,0.0,0.9999248794194608,False
185,0.00036899999997785926,0.0,0.9999248794194608,False
186,0.001368000000070424,0.0,0.9999248794194608,False
187,0.0010599999999385545,0.0,0.9999248794194608,False
188,0.002421000000026652,0.0,0.9999248794194608,False
189,0.00037099999997280975,0.0,0.9999248794194608,False
190,0.003345999999964988,0.0,0.9999248794194608,False
191,0.0006489999999530482,0.0,0.9999248794194608,False
192,0.0006670000000212895,0.0,0.9999248794194608,False
193,0.0024159999999255888,0.0,0.9999248794194608,False
194,0.0022559999999884894,0.0,0.9999248794194608,False
195,0.0032770000000255095,0.0,0.9999248794194608,False
196,0.0022150000000920045,0.0,0.9999248794194608,False
197,0.006810999999970591,0.0,0.9999248794194608,False
198,0.0038079999999354186,0.0,0.9999248794194608,False
199,0.0015999999999394277,0.0,0.9999248794194608,False
200,0.005403999999998632,0.0,0.9999248794194608,False
201,0.003957000000013977,0.0,0.9999248794194608,False
202,0.0037879999999859137,0.0,0.9999248794194608,False
203,0.0036540000000968575,0.0,0.9999248794194608,False
204,0.001970000000028449,0.0,0.9999248794194608,False
205,0.0012080000000196378,0.0,0.9999248794194608,False
206,0.0008759999999483625,0.0,0.9999248794194608,False
207,0.005466000000069471,0.0,0.9999248794194608,False
208,0.004204000000072483,0.0,0.9999248794194608,False
209,0.003643000000010943,0.0,0.9999248794194608,False
210,0.0008899999999130159,0.0,0.9999248794194608,False
211,0.0017100000000027649,0.0,0.9999248794194608,False
212,0.004638999999997395,0.0,0.9999248794194608,False
213,0.0005360000000109721,0.0,0.9999248794194608,False
214,0.0009079999999812571,0.0,0.9999248794194608,False
215,0.0005079999999679785,0.0,0.9999248794194608,False
216,0.00428799999997409,0.0,0.9999248794194608,False
217,0.0008129999999937354,0.0,0.9999248794194608,False
218,0.0007980000000316068,0.0,0.9999248794194608,False
219,0.003769000000033884,0.0,0.9999248794194608,False
220,0.003601000000003296,0.0,0.9999248794194608,False
221,0.0019090000000687724,0.0,0.9999248794194608,False
222,0.009312000000022636,0.0,0.9999248794194608,False
223,0.0012659999999868887,0.0,0.9999248794194608,False
224,0.0030259999999771026,0.0,0.9999248794194608,False
225,0.0006500000000642103,0.0,0.9999248794194608,False
226,0.004614000000060514,0.0,0.9999248794194608,False
227,0.000831999999945765,0.0,0.9999248794194608,False
228,0.0008379999999306165,0.0,0.9999248794194608,False
229,0.003549999999904685,0.0,0.9999248794194608,False
230,0.0011060000000497894,0.0,0.9999248794194608,False
231,0.00841200000002118,0.0,0.9999248794194608,False
232,0.0024149999999281135,0.0,0.9999248794194608,False
233,0.0007769999999709398,0.0,0.9999248794194608,False
234,0.003362000000038279,0.0,0.9999248794194608,False
235,0.002186999999935324,0.0,0.9999248794194608,False
236,0.003587999999922431,0.0,0.9999248794194608,False
237,0.0022099999999909414,0.0,0.9999248794194608,False
238,0.0004459999998971398,0.0,0.9999248794194608,False
239,0.0033700000000180808,0.0,0.9999248794194608,False
240,0.0005360000000109721,0.0,0.9999248794194608,False
241,0.0049619999999777065,0.0,0.9999248794194608,False
242,0.008268999999927473,0.0,0.9999248794194608,False
243,0.006093000000078064,0.011627906976744186,0.9999248794194608,False
244,0.005046999999990476,0.0,0.9999248794194608,False
245,0.0019209999999247884,0.038461538461538464,0.9999248794194608,False
246,0.0036460000000033688,0.0,0.9999248794194608,False
