step,reward,mean,median,std,max,min
59,0.0,0.0011683037334334037,0.0,0.0023206577631819264,0.008695652173913044,0.0
60,0.0,0.001149151213213184,0.0,0.0023063337767685373,0.008695652173913044,0.0
61,0.0,0.0011306165162258746,0.0,0.002292234274968029,0.008695652173913044,0.0
62,0.0,0.0011126702223175273,0.0,0.0022783555666641988,0.008695652173913044,0.0
63,0.0,0.001095284750093816,0.0,0.002264693854447486,0.008695652173913044,0.0
64,0.0,0.0010784342154769881,0.0,0.0022512452650785652,0.008695652173913044,0.0
65,0.0,0.001062094303121276,0.0,0.0022380058753225414,0.008695652173913044,0.0
66,0.003816793893129771,0.0011032092223751343,0.0,0.0022462152255517823,0.008695652173913044,0.0
67,0.00546448087431694,0.001167345570197808,0.0,0.0022906084621679107,0.008695652173913044,0.0
68,0.009259259259259259,0.0012846196816334813,0.0,0.0024710451341530396,0.009259259259259259,0.0
69,0.0,0.0012662679718958602,0.0,0.0024580628044847406,0.009259259259259259,0.0
70,0.005,0.0013188557469395804,0.0,0.0024800315160228275,0.009259259259259259,0.0
71,0.0,0.0013005383060098637,0.0,0.0024675806898101305,0.009259259259259259,0.0
72,0.0,0.001282722712776852,0.0,0.002455279330692744,0.009259259259259259,0.0
73,0.0,0.0012653886220636511,0.0,0.002443126303342132,0.009259259259259259,0.0
74,0.0,0.0012485167737694691,0.0,0.0024311203256717276,0.009259259259259259,0.0
75,0.0,0.0012320889214830287,0.0,0.0024192599905084955,0.009259259259259259,0.0
76,0.0,0.001216087766658574,0.0,0.0024075437846948714,0.009259259259259259,0.0
77,0.0,0.0012004968978552588,0.0,0.002395970105929359,0.009259259259259259,0.0
78,0.0,0.001185300734591268,0.0,0.0023845372776148685,0.009259259259259259,0.0
79,0.0051813471502590676,0.0012352513147871158,0.0,0.002410819897767352,0.009259259259259259,0.0
80,0.005494505494505495,0.0012878346997219105,0.0,0.002441618281717686,0.009259259259259259,0.0
81,0.0,0.0012721293985057897,0.0,0.0024307977685369664,0.009259259259259259,0.0
82,0.0,0.0012568025382828283,0.0,0.0024200930838467003,0.009259259259259259,0.0
83,0.007692307692307693,0.0013334156948783624,0.0,0.0025048554672337845,0.009259259259259259,0.0
84,0.0,0.0013177284514092052,0.0,0.0024942247560976894,0.009259259259259259,0.0
85,0.0,0.0013024060275556098,0.0,0.002483701695991934,0.009259259259259259,0.0
86,0.006329113924050633,0.0013601842792394607,0.0,0.002526848775193425,0.009259259259259259,0.0
87,0.0,0.0013447276397026487,0.0,0.0025165836536228193,0.009259259259259259,0.0
88,0.0,0.001329618340380147,0.0,0.002506416448248585,0.009259259259259259,0.0
89,0.0,0.0013148448032648122,0.0,0.002496346720571479,0.009259259259259259,0.0
90,0.0,0.0013003959592728911,0.0,0.002486373952555117,0.009259259259259259,0.0
91,0.0,0.0012862612205851423,0.0,0.002476497555719904,0.009259259259259259,0.0
92,0.01,0.0013799573364928288,0.0,0.0026219759708674484,0.01,0.0
93,0.0,0.0013652769392960968,0.0,0.002611831747307168,0.01,0.0
94,0.0,0.0013509056030929798,0.0,0.0026017825416509727,0.01,0.0
95,0.0,0.001336833669727428,0.0,0.0025918277285067477,0.01,0.0
96,0.0055248618784530384,0.001380009218270991,0.0,0.002612905270475587,0.01,0.0
97,0.006369426751592357,0.0014309216420803927,0.0,0.0026474590000337846,0.01,0.0
98,0.0048543689320388345,0.0014655019177365386,0.0,0.0026562057030762244,0.01,0.0
99,0.0,0.0014508468985591732,0.0,0.002646910772732228,0.01,0.0
