step,reward,mean,median,std,max,min
20,0.018867924528301886,0.017346866057277772,0.016666666666666666,0.009272026144353645,0.04,0.0
21,0.020833333333333332,0.017505341842553025,0.017105263157894735,0.009087910997785427,0.04,0.0
22,0.0,0.01674424002331159,0.016666666666666666,0.009578273476495947,0.04,0.0
23,0.007936507936507936,0.01637725118636144,0.01639784946236559,0.009540353394355907,0.04,0.0
24,0.0,0.01572216113890698,0.016129032258064516,0.009883169555370561,0.04,0.0
25,0.012345679012345678,0.015592296441731546,0.015527202696196438,0.009712973396496351,0.04,0.0
26,0.0196078431372549,0.015741020393417595,0.016129032258064516,0.009561527005968556,0.04,0.0
27,0.018518518518518517,0.015840216755028343,0.01639784946236559,0.009403370487385534,0.04,0.0
28,0.014925373134328358,0.015808670423280068,0.016129032258064516,0.009241328874316333,0.04,0.0
29,0.006289308176100629,0.015491358348374087,0.015527202696196438,0.009245287575375,0.04,0.0
30,0.02040816326530612,0.0156499649585977,0.016129032258064516,0.009136342536675878,0.04,0.0
31,0.0,0.015160903553641521,0.015527202696196438,0.009395682207679945,0.04,0.0
32,0.011904761904761904,0.015062232594584564,0.014925373134328358,0.009269049483067176,0.04,0.0
33,0.015151515151515152,0.015064858552141347,0.015038444142921756,0.009131735099395126,0.04,0.0
34,0.029411764705882353,0.015474770156533948,0.015151515151515152,0.009312303189609737,0.04,0.0
35,0.011904761904761904,0.01537560326065139,0.015038444142921756,0.0092007783587007,0.04,0.0
36,0.038461538461538464,0.015999547455269957,0.015151515151515152,0.009817402743814223,0.04,0.0
37,0.015625,0.01598969094328917,0.015388257575757576,0.009687550705513559,0.04,0.0
38,0.02127659574468085,0.016125252604863315,0.015625,0.00959898890283279,0.04,0.0
39,0.03225806451612903,0.016528572902644957,0.015877016129032258,0.009807196158907685,0.04,0.0
40,0.013888888888888888,0.016464190365724076,0.015625,0.009695412344984949,0.04,0.0
41,0.006756756756756757,0.016233060994081998,0.015388257575757576,0.00969294347690623,0.04,0.0
42,0.02127659574468085,0.01635035249990988,0.015625,0.009609682756600683,0.04,0.0
43,0.0,0.015978753579457383,0.015388257575757576,0.00980739096164584,0.04,0.0
44,0.0,0.015623670166580552,0.015151515151515152,0.009979738523049479,0.04,0.0
45,0.0,0.015284025162959236,0.015038444142921756,0.010130212788489487,0.04,0.0
46,0.0,0.014958833138215423,0.014925373134328358,0.010261689644100533,0.04,0.0
47,0.006289308176100629,0.014778218034838031,0.014925373134328358,0.01022945268825304,0.04,0.0
48,0.024390243902439025,0.014974381828054379,0.014925373134328358,0.010215341823805896,0.04,0.0
49,0.018518518518518517,0.01504526456186366,0.015038444142921756,0.010124837684689846,0.04,0.0
50,0.0,0.014750259374376138,0.014925373134328358,0.010239809340394718,0.04,0.0
51,0.02564102564102564,0.01495969718719632,0.015038444142921756,0.010250578138777331,0.04,0.0
52,0.0,0.014677438749702051,0.014925373134328358,0.010355416368273734,0.04,0.0
53,0.010101010101010102,0.01459269007102257,0.014925373134328358,0.010277620604256497,0.04,0.0
54,0.01098901098901099,0.014527168633167813,0.014925373134328358,0.010195134838007195,0.04,0.0
55,0.006711409395973154,0.014387601503932193,0.014815627743634766,0.010156575860229493,0.04,0.0
56,0.0,0.0141351874424597,0.014705882352941176,0.010242763216443159,0.04,0.0
57,0.0,0.013891477314141427,0.014297385620915032,0.01031943925505692,0.04,0.0
58,0.01639344262295082,0.013933883505816164,0.014705882352941176,0.010236708348429031,0.04,0.0
59,0.015151515151515152,0.013954177366577813,0.014815627743634766,0.010152240793058556,0.04,0.0
60,0.014925373134328358,0.013970098608672085,0.014925373134328358,0.010069437076905158,0.04,0.0
61,0.004524886877828055,0.013817756483981052,0.014815627743634766,0.010058522679643633,0.04,0.0
62,0.0,0.013598427015981353,0.014705882352941176,0.010126721072520823,0.04,0.0
63,0.013333333333333334,0.01359428492718998,0.014297385620915032,0.010047348372595593,0.04,0.0
64,0.023255813953488372,0.013742923835286878,0.014705882352941176,0.01004042479985487,0.04,0.0
65,0.013157894736842105,0.013734059758037716,0.014297385620915032,0.009964326927506347,0.04,0.0
66,0.0,0.013529073791499839,0.013888888888888888,0.010028916878562244,0.04,0.0
67,0.0,0.013330116823977783,0.013701201201201201,0.01008722894955279,0.04,0.0
68,0.00641025641025641,0.013229828991894864,0.013513513513513514,0.010047956938655005,0.04,0.0
69,0.014925373134328358,0.013254051051072486,0.013701201201201201,0.009977956465988905,0.04,0.0
70,0.006802721088435374,0.013163187248781823,0.013513513513513514,0.009936563957168897,0.04,0.0
71,0.0,0.01298036520365985,0.013423423423423425,0.009986845174091527,0.04,0.0
72,0.022727272727272728,0.013113884484805232,0.013513513513513514,0.009982704437998488,0.04,0.0
73,0.010638297872340425,0.013080430611663814,0.013423423423423425,0.00991914339939549,0.04,0.0
74,0.014705882352941176,0.013102103301547511,0.013513513513513514,0.009854557587232943,0.04,0.0
75,0.02564102564102564,0.013267089121803802,0.013701201201201201,0.009893231818597614,0.04,0.0
76,0.0,0.013094789263079077,0.013513513513513514,0.009942894387868375,0.04,0.0
77,0.009523809523809525,0.01304900747154998,0.013423423423423425,0.009887117277553615,0.04,0.0
78,0.010309278350515464,0.013014327356093846,0.013333333333333334,0.009829114573243676,0.04,0.0
79,0.015873015873015872,0.013050060962555376,0.013423423423423425,0.009772651840089559,0.04,0.0
80,0.0,0.012888949098820124,0.013333333333333334,0.009818463012711913,0.04,0.0
81,0.007874015748031496,0.012827791375030019,0.01324561403508772,0.009773921464481264,0.04,0.0
82,0.023809523809523808,0.012960101404361268,0.013333333333333334,0.009788466165221409,0.04,0.0
83,0.012345679012345678,0.01295278685207537,0.01324561403508772,0.00973025523307689,0.04,0.0
84,0.015873015873015872,0.012987142487615845,0.013333333333333334,0.009677972703898698,0.04,0.0
85,0.0,0.012836129202876127,0.01324561403508772,0.009721752683057997,0.04,0.0
86,0.0,0.012688587487900539,0.013157894736842105,0.009762080766881707,0.04,0.0
87,0.0,0.012544398993719851,0.013072453861927546,0.009799185913739407,0.04,0.0
88,0.0,0.012403450690419628,0.012987012987012988,0.00983327860140185,0.04,0.0
89,0.0,0.012265634571637188,0.012666345999679333,0.009864552673472438,0.04,0.0
90,0.05,0.012680297927992823,0.012987012987012988,0.01056954011805708,0.05,0.0
91,0.0,0.012542468602688553,0.012666345999679333,0.01059384740667874,0.05,0.0
92,0.041666666666666664,0.01285563202273133,0.012987012987012988,0.010956522947388999,0.05,0.0
93,0.038461538461538464,0.01312803528271864,0.013072453861927546,0.011210229492665619,0.05,0.0
94,0.006622516556291391,0.013059556138229933,0.012987012987012988,0.011170819758684574,0.05,0.0
95,0.0,0.012923519095123369,0.012666345999679333,0.011191310226774411,0.05,0.0
96,0.011904761904761904,0.012913016443676343,0.012345679012345678,0.011133949164319512,0.05,0.0
97,0.012345679012345678,0.012907227286213786,0.012345679012345678,0.011077144383884446,0.05,0.0
98,0.0,0.012776851253019706,0.012345679012345678,0.01109637316208159,0.05,0.0
99,0.025,0.01289908274048951,0.012345679012345678,0.011107534177080977,0.05,0.0
